date,ticker,ann_volatility_21d
2022-10-28,IWM,0.3081821157
2022-10-31,IWM,0.3054135283
2022-11-01,IWM,0.2956111202
2022-11-02,IWM,0.2926978129
2022-11-03,IWM,0.292474007
2022-11-04,IWM,0.294847206
2022-11-07,IWM,0.2726017875
2022-11-08,IWM,0.2709821446
2022-11-09,IWM,0.2912883297
2022-11-10,IWM,0.3558681089
2022-11-11,IWM,0.3489301093
2022-11-14,IWM,0.3353093532
2022-11-15,IWM,0.3231174817
2022-11-16,IWM,0.3304511259
2022-11-17,IWM,0.325648802
2022-11-18,IWM,0.3205239321
2022-11-21,IWM,0.3154895086
2022-11-22,IWM,0.3166196883
2022-11-23,IWM,0.3042688666
2022-11-25,IWM,0.3040839483
2022-11-28,IWM,0.3135282559
2022-11-29,IWM,0.3035090206
2022-11-30,IWM,0.3180875895
2022-12-01,IWM,0.3183062792
2022-12-02,IWM,0.2931354745
2022-12-05,IWM,0.3101497625
2022-12-06,IWM,0.3126474043
2022-12-07,IWM,0.3125202903
2022-12-08,IWM,0.3134737822
2022-12-09,IWM,0.3005472123
2022-12-12,IWM,0.2107035682
2022-12-13,IWM,0.2107503669
2022-12-14,IWM,0.2085681376
2022-12-15,IWM,0.2162500842
2022-12-16,IWM,0.2102809478
2022-12-19,IWM,0.2125591328
2022-12-20,IWM,0.2119721804
2022-12-21,IWM,0.2224541526
2022-12-22,IWM,0.2212807135
2022-12-23,IWM,0.2219649535
2022-12-27,IWM,0.2217378128
2022-12-28,IWM,0.2177645052
2022-12-29,IWM,0.2380118808
2022-12-30,IWM,0.2131955912
2023-01-03,IWM,0.2133233439
2023-01-04,IWM,0.2180688297
2023-01-05,IWM,0.2013052793
2023-01-06,IWM,0.2124154262
2023-01-09,IWM,0.2123113336
2023-01-10,IWM,0.2171681035
2023-01-11,IWM,0.2161382104
2023-01-12,IWM,0.2198557128
2023-01-13,IWM,0.2192816279
2023-01-17,IWM,0.2175656159
2023-01-18,IWM,0.205626205
2023-01-19,IWM,0.207010952
2023-01-20,IWM,0.2044845458
2023-01-23,IWM,0.2067002271
2023-01-24,IWM,0.2017886793
2023-01-25,IWM,0.1931878789
2023-01-26,IWM,0.1933194436
2023-01-27,IWM,0.1895422389
2023-01-30,IWM,0.1874906266
2023-01-31,IWM,0.1860506525
2023-02-01,IWM,0.188067663
2023-02-02,IWM,0.1901002172
2023-02-03,IWM,0.1940622175
2023-02-06,IWM,0.1984230571
2023-02-07,IWM,0.1887300623
2023-02-08,IWM,0.2000990802
2023-02-09,IWM,0.2056377182
2023-02-10,IWM,0.2024217604
2023-02-13,IWM,0.1986729228
2023-02-14,IWM,0.1980311789
2023-02-15,IWM,0.1999977901
2023-02-16,IWM,0.1936569994
2023-02-17,IWM,0.1887782825
2023-02-21,IWM,0.2127625239
2023-02-22,IWM,0.2086744159
2023-02-23,IWM,0.2098123525
2023-02-24,IWM,0.212472781
2023-02-27,IWM,0.2118054769
2023-02-28,IWM,0.2108881711
2023-03-01,IWM,0.2049760216
2023-03-02,IWM,0.186061762
2023-03-03,IWM,0.1841740218
2023-03-06,IWM,0.1744675162
2023-03-07,IWM,0.1768333247
2023-03-08,IWM,0.171635158
2023-03-09,IWM,0.1901178391
2023-03-10,IWM,0.2062683189
2023-03-13,IWM,0.2075007517
2023-03-14,IWM,0.2212288117
2023-03-15,IWM,0.2180629173
2023-03-16,IWM,0.2269345122
2023-03-17,IWM,0.2337959082
2023-03-20,IWM,0.2422623598
2023-03-21,IWM,0.2542830409
2023-03-22,IWM,0.2528591944
2023-03-23,IWM,0.2516533673
2023-03-24,IWM,0.2528438607
2023-03-27,IWM,0.2575995351
2023-03-28,IWM,0.2565072583
2023-03-29,IWM,0.2614616183
2023-03-30,IWM,0.2610727394
2023-03-31,IWM,0.2710426941
2023-04-03,IWM,0.2647646819
2023-04-04,IWM,0.2665582251
2023-04-05,IWM,0.2659145442
2023-04-06,IWM,0.2661096005
2023-04-10,IWM,0.2541123484
2023-04-11,IWM,0.234945812
2023-04-12,IWM,0.2288335011
2023-04-13,IWM,0.224424211
2023-04-14,IWM,0.2188059654
2023-04-17,IWM,0.2182489795
2023-04-18,IWM,0.194388131
2023-04-19,IWM,0.190331621
2023-04-20,IWM,0.1812679526
2023-04-21,IWM,0.1479949189
2023-04-24,IWM,0.146552853
2023-04-25,IWM,0.1707393124
2023-04-26,IWM,0.1694743666
2023-04-27,IWM,0.1761559997
2023-04-28,IWM,0.1742826549
2023-05-01,IWM,0.1742205685
2023-05-02,IWM,0.1748975609
2023-05-03,IWM,0.1757643194
2023-05-04,IWM,0.169798119
2023-05-05,IWM,0.1875286252
2023-05-08,IWM,0.1876810512
2023-05-09,IWM,0.1839039052
2023-05-10,IWM,0.1825185641
2023-05-11,IWM,0.1826806995
2023-05-12,IWM,0.1755130487
2023-05-15,IWM,0.1791195461
2023-05-16,IWM,0.1787609284
2023-05-17,IWM,0.1967310581
2023-05-18,IWM,0.1979550731
2023-05-19,IWM,0.1982755468
2023-05-22,IWM,0.2028998492
2023-05-23,IWM,0.2036161365
2023-05-24,IWM,0.1872219125
2023-05-25,IWM,0.1860358127
2023-05-26,IWM,0.1844655311
2023-05-30,IWM,0.1826804516
2023-05-31,IWM,0.1859171225
2023-06-01,IWM,0.1743972705
2023-06-02,IWM,0.2127006177
2023-06-05,IWM,0.2146439517
2023-06-06,IWM,0.2179994451
2023-06-07,IWM,0.2239846217
2023-06-08,IWM,0.2242825144
2023-06-09,IWM,0.2278583659
2023-06-12,IWM,0.2244993233
2023-06-13,IWM,0.2250946179
2023-06-14,IWM,0.228884992
2023-06-15,IWM,0.2200720111
2023-06-16,IWM,0.2137057337
2023-06-20,IWM,0.2147466303
2023-06-21,IWM,0.2132792702
2023-06-22,IWM,0.2128441249
2023-06-23,IWM,0.2195885153
2023-06-26,IWM,0.2154677208
2023-06-27,IWM,0.2169917754
2023-06-28,IWM,0.2148733826
2023-06-29,IWM,0.2159240319
2023-06-30,IWM,0.2107580407
2023-07-03,IWM,0.2092557772
2023-07-05,IWM,0.1763713626
2023-07-06,IWM,0.1794559232
2023-07-07,IWM,0.1585240181
2023-07-10,IWM,0.1562585374
2023-07-11,IWM,0.1593101358
2023-07-12,IWM,0.1594306127
2023-07-13,IWM,0.1607403191
2023-07-14,IWM,0.1617569648
2023-07-17,IWM,0.1592530723
2023-07-18,IWM,0.1619064148
2023-07-19,IWM,0.1577130809
2023-07-20,IWM,0.1609019468
2023-07-21,IWM,0.1612551457
2023-07-24,IWM,0.1571756061
2023-07-25,IWM,0.143504526
2023-07-26,IWM,0.1438661781
2023-07-27,IWM,0.1499886619
2023-07-28,IWM,0.1539996647
2023-07-31,IWM,0.1540702701
2023-08-01,IWM,0.1561822252
2023-08-02,IWM,0.1660433161
2023-08-03,IWM,0.1613832859
2023-08-04,IWM,0.1479437457
2023-08-07,IWM,0.1454585738
2023-08-08,IWM,0.1381469989
2023-08-09,IWM,0.137622215
2023-08-10,IWM,0.133164066
2023-08-11,IWM,0.1298714851
2023-08-14,IWM,0.1256102983
2023-08-15,IWM,0.1268055557
2023-08-16,IWM,0.1218967264
2023-08-17,IWM,0.1233730011
2023-08-18,IWM,0.1252047377
2023-08-21,IWM,0.1252431286
2023-08-22,IWM,0.1239339262
2023-08-23,IWM,0.1321797353
2023-08-24,IWM,0.1325930802
2023-08-25,IWM,0.1301846833
2023-08-28,IWM,0.1248123076
2023-08-29,IWM,0.1283999239
2023-08-30,IWM,0.129982696
2023-08-31,IWM,0.123129067
2023-09-01,IWM,0.1315090383
2023-09-05,IWM,0.1489698692
2023-09-06,IWM,0.1488362091
2023-09-07,IWM,0.1505186216
2023-09-08,IWM,0.1491101435
2023-09-11,IWM,0.1495202835
2023-09-12,IWM,0.149147357
2023-09-13,IWM,0.150104772
2023-09-14,IWM,0.1539692141
2023-09-15,IWM,0.1524019448
2023-09-18,IWM,0.1486125915
2023-09-19,IWM,0.1475921886
2023-09-20,IWM,0.1510614539
2023-09-21,IWM,0.159015005
2023-09-22,IWM,0.1524881796
2023-09-25,IWM,0.1482448222
2023-09-26,IWM,0.1517160254
2023-09-27,IWM,0.1521280068
2023-09-28,IWM,0.1463653529
2023-09-29,IWM,0.1447237831
2023-10-02,IWM,0.1506473792
2023-10-03,IWM,0.1463772948
2023-10-04,IWM,0.1350086358
2023-10-05,IWM,0.1359675167
2023-10-06,IWM,0.1415659094
2023-10-09,IWM,0.1446274632
2023-10-10,IWM,0.1514816185
2023-10-11,IWM,0.1514436641
2023-10-12,IWM,0.1669456243
2023-10-13,IWM,0.1561567176
2023-10-16,IWM,0.1686059529
2023-10-17,IWM,0.1743347512
2023-10-18,IWM,0.1861574811
2023-10-19,IWM,0.1902513025
2023-10-20,IWM,0.1882725901
2023-10-23,IWM,0.1893352204
2023-10-24,IWM,0.1919911409
2023-10-25,IWM,0.1948191543
2023-10-26,IWM,0.1908119618
2023-10-27,IWM,0.1875185411
2023-10-30,IWM,0.1905326048
2023-10-31,IWM,0.1904522881
2023-11-01,IWM,0.1851861655
2023-11-02,IWM,0.209396753
2023-11-03,IWM,0.2300798949
2023-11-06,IWM,0.2323354043
2023-11-07,IWM,0.2316110815
2023-11-08,IWM,0.2299460249
2023-11-09,IWM,0.2349395632
2023-11-10,IWM,0.2270567985
2023-11-13,IWM,0.225331275
2023-11-14,IWM,0.2911886416
2023-11-15,IWM,0.2891286205
2023-11-16,IWM,0.2853241232
2023-11-17,IWM,0.2810852119
2023-11-20,IWM,0.2753068284
2023-11-21,IWM,0.2781719061
2023-11-22,IWM,0.2777192284
2023-11-24,IWM,0.2682547631
2023-11-27,IWM,0.2695644817
2023-11-28,IWM,0.2650241192
2023-11-29,IWM,0.2650133163
2023-11-30,IWM,0.2646039705
2023-12-01,IWM,0.2783275751
2023-12-04,IWM,0.2683240408
2023-12-05,IWM,0.262183996
2023-12-06,IWM,0.2569065402
2023-12-07,IWM,0.2560169763
2023-12-08,IWM,0.2508021535
2023-12-11,IWM,0.2401917219
2023-12-12,IWM,0.2402645502
2023-12-13,IWM,0.2595152383
2023-12-14,IWM,0.2076207207
2023-12-15,IWM,0.2126700829
2023-12-18,IWM,0.1995106158
2023-12-19,IWM,0.203377929
2023-12-20,IWM,0.2215188993
2023-12-21,IWM,0.2159717178
2023-12-22,IWM,0.2162774717
2023-12-26,IWM,0.2175789709
2023-12-27,IWM,0.2149694849
2023-12-28,IWM,0.214936879
2023-12-29,IWM,0.2293688577
2024-01-02,IWM,0.2328577743
2024-01-03,IWM,0.240804235
2024-01-04,IWM,0.2394378668
2024-01-05,IWM,0.2336425342
2024-01-08,IWM,0.2390491309
2024-01-09,IWM,0.2423780927
2024-01-10,IWM,0.2418045135
2024-01-11,IWM,0.2443746465
2024-01-12,IWM,0.2444798082
2024-01-16,IWM,0.219390344
2024-01-17,IWM,0.1948621734
2024-01-18,IWM,0.1952590079
2024-01-19,IWM,0.1988609382
2024-01-22,IWM,0.2015031102
2024-01-23,IWM,0.1898894999
2024-01-24,IWM,0.1813106456
2024-01-25,IWM,0.180587767
2024-01-26,IWM,0.1731186602
2024-01-29,IWM,0.1849755477
2024-01-30,IWM,0.1865259516
2024-01-31,IWM,0.1965273697
2024-02-01,IWM,0.2026304
2024-02-02,IWM,0.1807325104
2024-02-05,IWM,0.1860410327
2024-02-06,IWM,0.1885744235
2024-02-07,IWM,0.1771494766
2024-02-08,IWM,0.1827747112
2024-02-09,IWM,0.1909149221
2024-02-12,IWM,0.196732236
2024-02-13,IWM,0.2477595346
2024-02-14,IWM,0.2551173466
2024-02-15,IWM,0.2662475135
2024-02-16,IWM,0.2727590758
2024-02-20,IWM,0.2774366017
2024-02-21,IWM,0.2687474569
2024-02-22,IWM,0.269539254
2024-02-23,IWM,0.2674739778
2024-02-26,IWM,0.266926332
2024-02-27,IWM,0.2704975052
2024-02-28,IWM,0.266639069
2024-02-29,IWM,0.2651909988
2024-03-01,IWM,0.2492121007
2024-03-04,IWM,0.2468457466
2024-03-05,IWM,0.249007654
2024-03-06,IWM,0.2433801003
2024-03-07,IWM,0.2431901756
2024-03-08,IWM,0.2427687666
2024-03-11,IWM,0.2417978936
2024-03-12,IWM,0.2365888935
2024-03-13,IWM,0.2289085469
2024-03-14,IWM,0.185328106
2024-03-15,IWM,0.1682699787
2024-03-18,IWM,0.1407779602
2024-03-19,IWM,0.133574595
2024-03-20,IWM,0.1399657878
2024-03-21,IWM,0.1417920239
2024-03-22,IWM,0.15119231
2024-03-25,IWM,0.1511946391
2024-03-26,IWM,0.1505499362
2024-03-27,IWM,0.1608402554
2024-03-28,IWM,0.1569737712
2024-04-01,IWM,0.1606704922
2024-04-02,IWM,0.1704488677
2024-04-03,IWM,0.1719818472
2024-04-04,IWM,0.1722973213
2024-04-05,IWM,0.1706883104
2024-04-08,IWM,0.1692109689
2024-04-09,IWM,0.1697861225
2024-04-10,IWM,0.1914429063
2024-04-11,IWM,0.1932101024
2024-04-12,IWM,0.2015332806
2024-04-15,IWM,0.1984911304
2024-04-16,IWM,0.1983025639
2024-04-17,IWM,0.2002772639
2024-04-18,IWM,0.1991256447
2024-04-19,IWM,0.1833324192
2024-04-22,IWM,0.1830320654
2024-04-23,IWM,0.190576509
2024-04-24,IWM,0.1903390424
2024-04-25,IWM,0.1909168723
2024-04-26,IWM,0.175840077
2024-04-29,IWM,0.1786584111
2024-04-30,IWM,0.1878397337
2024-05-01,IWM,0.1797277922
2024-05-02,IWM,0.1910467852
2024-05-03,IWM,0.1920820851
2024-05-06,IWM,0.1972179036
2024-05-07,IWM,0.1964215423
2024-05-08,IWM,0.1968177389
2024-05-09,IWM,0.1759196096
2024-05-10,IWM,0.1771985475
2024-05-13,IWM,0.1641949639
2024-05-14,IWM,0.1558862514
2024-05-15,IWM,0.1576283727
2024-05-16,IWM,0.154269043
2024-05-17,IWM,0.1538010756
2024-05-20,IWM,0.1537041739
2024-05-21,IWM,0.1520058919
2024-05-22,IWM,0.1485811294
2024-05-23,IWM,0.160343207
2024-05-24,IWM,0.1613297801
2024-05-28,IWM,0.1594509318
2024-05-29,IWM,0.1673092981
2024-05-30,IWM,0.1515789481
2024-05-31,IWM,0.1532155145
2024-06-03,IWM,0.1437130813
2024-06-04,IWM,0.1478530996
2024-06-05,IWM,0.1506560701
2024-06-06,IWM,0.1525397304
2024-06-07,IWM,0.1565806694
2024-06-10,IWM,0.152413303
2024-06-11,IWM,0.150811181
2024-06-12,IWM,0.1605660121
2024-06-13,IWM,0.1585770864
2024-06-14,IWM,0.1587368778
2024-06-17,IWM,0.1618560126
2024-06-18,IWM,0.1620779041
2024-06-20,IWM,0.1617439952
2024-06-21,IWM,0.1623432399
2024-06-24,IWM,0.1616678159
2024-06-25,IWM,0.1520833465
2024-06-26,IWM,0.1463082877
2024-06-27,IWM,0.1513908781
2024-06-28,IWM,0.1429358111
2024-07-01,IWM,0.1419306956
2024-07-02,IWM,0.1389933649
2024-07-03,IWM,0.1378494606
2024-07-05,IWM,0.131336371
2024-07-08,IWM,0.1219013377
2024-07-09,IWM,0.12033652
2024-07-10,IWM,0.1177479118
2024-07-11,IWM,0.1697416484
2024-07-12,IWM,0.171471743
2024-07-15,IWM,0.1752271027
2024-07-16,IWM,0.1998686851
2024-07-17,IWM,0.1934430675
2024-07-18,IWM,0.2111124735
2024-07-19,IWM,0.2133857634
2024-07-22,IWM,0.2152748808
2024-07-23,IWM,0.216015929
2024-07-24,IWM,0.2348727258
2024-07-25,IWM,0.2351565642
2024-07-26,IWM,0.2370543381
2024-07-29,IWM,0.2432198507
2024-07-30,IWM,0.2432295678
2024-07-31,IWM,0.2386646554
2024-08-01,IWM,0.272171949
2024-08-02,IWM,0.3036260875
2024-08-05,IWM,0.3251857595
2024-08-06,IWM,0.3264313077
2024-08-07,IWM,0.3289121132
2024-08-08,IWM,0.3378927799
2024-08-09,IWM,0.3131610314
2024-08-12,IWM,0.3109870816
2024-08-13,IWM,0.3089756165
2024-08-14,IWM,0.2799929637
2024-08-15,IWM,0.2969570893
2024-08-16,IWM,0.2905363756
2024-08-19,IWM,0.2936582387
2024-08-20,IWM,0.2901145475
2024-08-21,IWM,0.2914959333
2024-08-22,IWM,0.2837081004
2024-08-23,IWM,0.3025523826
2024-08-26,IWM,0.2966228249
2024-08-27,IWM,0.2953584162
2024-08-28,IWM,0.2956989312
2024-08-29,IWM,0.2961216683
2024-08-30,IWM,0.2734844305
2024-09-03,IWM,0.2658800925
2024-09-04,IWM,0.2372012554
2024-09-05,IWM,0.2365732437
2024-09-06,IWM,0.2430168126
2024-09-09,IWM,0.2285574285
2024-09-10,IWM,0.2284223528
2024-09-11,IWM,0.2258742165
2024-09-12,IWM,0.2231160176
2024-09-13,IWM,0.235956791
2024-09-16,IWM,0.2200243519
2024-09-17,IWM,0.221308967
2024-09-18,IWM,0.2179238639
2024-09-19,IWM,0.2228615916
2024-09-20,IWM,0.2239836887
2024-09-23,IWM,0.2217106202
2024-09-24,IWM,0.1925286769
2024-09-25,IWM,0.1972809806
2024-09-26,IWM,0.196307703
2024-09-27,IWM,0.1958007069
2024-09-30,IWM,0.1946018233
2024-10-01,IWM,0.1996964539
2024-10-02,IWM,0.1666838632
2024-10-03,IWM,0.1686580897
2024-10-04,IWM,0.1730374675
2024-10-07,IWM,0.159924949
2024-10-08,IWM,0.1600171294
2024-10-09,IWM,0.1596303426
2024-10-10,IWM,0.1619549174
2024-10-11,IWM,0.1701305349
2024-10-14,IWM,0.1510050304
2024-10-15,IWM,0.150830413
2024-10-16,IWM,0.1580265579
2024-10-17,IWM,0.1587185918
2024-10-18,IWM,0.1432739025
2024-10-21,IWM,0.1491798649
2024-10-22,IWM,0.1492227877
2024-10-23,IWM,0.1526338948
2024-10-24,IWM,0.1463974637
2024-10-25,IWM,0.1459973959
2024-10-28,IWM,0.1549977429
2024-10-29,IWM,0.155332458
2024-10-30,IWM,0.1471968098
2024-10-31,IWM,0.15904362
2024-11-01,IWM,0.158132551
2024-11-04,IWM,0.1515675772
2024-11-05,IWM,0.1614384568
2024-11-06,IWM,0.2533568695
2024-11-07,IWM,0.2547174154
2024-11-08,IWM,0.2525561625
2024-11-11,IWM,0.2490324869
2024-11-12,IWM,0.2599173394
2024-11-13,IWM,0.2637468485
2024-11-14,IWM,0.2643720686
2024-11-15,IWM,0.2699715541
2024-11-18,IWM,0.2698241231
2024-11-19,IWM,0.2637793061
2024-11-20,IWM,0.2629801268
2024-11-21,IWM,0.2633164073
2024-11-22,IWM,0.2684211396
2024-11-25,IWM,0.2694525017
2024-11-26,IWM,0.2694063212
2024-11-27,IWM,0.2683437593
2024-11-29,IWM,0.2676171952
2024-12-02,IWM,0.2573349717
2024-12-03,IWM,0.2607772024
2024-12-04,IWM,0.2607876088
2024-12-05,IWM,0.2609896417
2024-12-06,IWM,0.1682383856
2024-12-09,IWM,0.1687526819
2024-12-10,IWM,0.1674666378
2024-12-11,IWM,0.1591440718
2024-12-12,IWM,0.1537825139
2024-12-13,IWM,0.1517958643
2024-12-16,IWM,0.1454066434
2024-12-17,IWM,0.1411920205
2024-12-18,IWM,0.2100808778
2024-12-19,IWM,0.2077463714
2024-12-20,IWM,0.2112378629
2024-12-23,IWM,0.2021344366
2024-12-24,IWM,0.192128311
2024-12-26,IWM,0.1869270103
2024-12-27,IWM,0.1905967556
2024-12-30,IWM,0.1902423931
2024-12-31,IWM,0.1891300917
2025-01-02,IWM,0.1894977914
2025-01-03,IWM,0.2000018163
2025-01-06,IWM,0.1989879502
2025-01-07,IWM,0.1974110826
2025-01-08,IWM,0.1960269959
2025-01-10,IWM,0.206421361
2025-01-13,IWM,0.2074913967
2025-01-14,IWM,0.2122742151
2025-01-15,IWM,0.2237509627
2025-01-16,IWM,0.2234176654
2025-01-17,IWM,0.2228298597
2025-01-21,IWM,0.2309504904
2025-01-22,IWM,0.1687545144
2025-01-23,IWM,0.167548138
2025-01-24,IWM,0.1661561072
2025-01-27,IWM,0.1701091546
2025-01-28,IWM,0.1677276849
2025-01-29,IWM,0.1643837584
2025-01-30,IWM,0.1586665407
2025-01-31,IWM,0.1596449407
2025-02-03,IWM,0.1658617603
2025-02-04,IWM,0.1720400176
2025-02-05,IWM,0.1685871241
2025-02-06,IWM,0.1692562998
2025-02-07,IWM,0.1720631453
2025-02-10,IWM,0.1714136846
2025-02-11,IWM,0.151867467
2025-02-12,IWM,0.1567202161
2025-02-13,IWM,0.1566407314
2025-02-14,IWM,0.141958864
2025-02-18,IWM,0.1429491684
2025-02-19,IWM,0.1429378232
2025-02-20,IWM,0.1289196453
2025-02-21,IWM,0.1600234683
2025-02-24,IWM,0.1589617389
2025-02-25,IWM,0.159002901
2025-02-26,IWM,0.1576043978
2025-02-27,IWM,0.1632632146
2025-02-28,IWM,0.1700359637
2025-03-03,IWM,0.1840596788
2025-03-04,IWM,0.184992027
2025-03-05,IWM,0.1892767666
2025-03-06,IWM,0.1828019264
2025-03-07,IWM,0.1764104953
2025-03-10,IWM,0.1894148944
2025-03-11,IWM,0.1894043915
2025-03-12,IWM,0.1877848317
2025-03-13,IWM,0.1904899326
2025-03-14,IWM,0.2169480645
2025-03-17,IWM,0.2182322459
2025-03-18,IWM,0.2182599843
2025-03-19,IWM,0.2268769029
2025-03-20,IWM,0.2269504209
2025-03-21,IWM,0.2262975675
2025-03-24,IWM,0.2295687394
2025-03-25,IWM,0.2291475968
2025-03-26,IWM,0.2309312709
2025-03-27,IWM,0.2308002947
2025-03-28,IWM,0.235022835
2025-03-31,IWM,0.2301464052
2025-04-01,IWM,0.2129742696
2025-04-02,IWM,0.218614537
2025-04-03,IWM,0.3064509072
2025-04-04,IWM,0.3352785792
2025-04-07,IWM,0.3338858179
2025-04-08,IWM,0.3347629771
2025-04-09,IWM,0.4606043083
2025-04-10,IWM,0.4804107367
2025-04-11,IWM,0.4830409264
2025-04-14,IWM,0.476147679
2025-04-15,IWM,0.4729249969
2025-04-16,IWM,0.4730475412
2025-04-17,IWM,0.4698725659
2025-04-21,IWM,0.4729772966
2025-04-22,IWM,0.4849058704
2025-04-23,IWM,0.4786981693
2025-04-24,IWM,0.4858042814
2025-04-25,IWM,0.4851557436
2025-04-28,IWM,0.4855765263
2025-04-29,IWM,0.4814887848
2025-04-30,IWM,0.481678429
2025-05-01,IWM,0.4822680183
2025-05-02,IWM,0.4856488563
2025-05-05,IWM,0.4276184628
2025-05-06,IWM,0.3954461327
2025-05-07,IWM,0.3925251917
2025-05-08,IWM,0.3783670218
2025-05-09,IWM,0.2508036279
2025-05-12,IWM,0.2171101976
2025-05-13,IWM,0.2152847688
2025-05-14,IWM,0.220122963
2025-05-15,IWM,0.2197419344
2025-05-16,IWM,0.2131462107
2025-05-19,IWM,0.2159283642
2025-05-20,IWM,0.1960638312
2025-05-21,IWM,0.2168614311
2025-05-22,IWM,0.2135434476
2025-05-23,IWM,0.2055104415
2025-05-27,IWM,0.2205194439
2025-05-28,IWM,0.2256285803
2025-05-29,IWM,0.2253189462
2025-05-30,IWM,0.2247786291
2025-06-02,IWM,0.2243957802
2025-06-03,IWM,0.2182162439
2025-06-04,IWM,0.2161163983
2025-06-05,IWM,0.2108834083
2025-06-06,IWM,0.2158748815
2025-06-09,IWM,0.2088105683
2025-06-10,IWM,0.208250644
2025-06-11,IWM,0.1740002941
2025-06-12,IWM,0.1747392026
2025-06-13,IWM,0.1842210491
2025-06-16,IWM,0.1872501126
2025-06-17,IWM,0.1891194277
2025-06-18,IWM,0.1893789424
2025-06-20,IWM,0.1895670547
2025-06-23,IWM,0.1633484369
2025-06-24,IWM,0.1671513829
2025-06-25,IWM,0.1734201275
2025-06-26,IWM,0.1605361404
2025-06-27,IWM,0.1541954256
2025-06-30,IWM,0.154219832
2025-07-01,IWM,0.1540545267
2025-07-02,IWM,0.1584986216
2025-07-03,IWM,0.1533601311
2025-07-07,IWM,0.16486055
2025-07-08,IWM,0.1652675149
2025-07-09,IWM,0.1609066847
2025-07-10,IWM,0.1604537511
2025-07-11,IWM,0.1698402352
2025-07-14,IWM,0.1692725218
2025-07-15,IWM,0.184476533
2025-07-16,IWM,0.1718130608
2025-07-17,IWM,0.1727419496
2025-07-18,IWM,0.1697517119
2025-07-21,IWM,0.1713158926
2025-07-22,IWM,0.1714654546
2025-07-23,IWM,0.1737981189
2025-07-24,IWM,0.1798525625
2025-07-25,IWM,0.172851229
2025-07-28,IWM,0.1661568844
2025-07-29,IWM,0.1685848205
2025-07-30,IWM,0.1701764862
2025-07-31,IWM,0.1710472893
2025-08-01,IWM,0.1779720614
2025-08-04,IWM,0.1929217063
2025-08-05,IWM,0.1865241136
2025-08-06,IWM,0.1850221657
2025-08-07,IWM,0.1809293948
2025-08-08,IWM,0.1800021959
2025-08-11,IWM,0.1737856094
2025-08-12,IWM,0.2014160729
2025-08-13,IWM,0.1968731958
2025-08-14,IWM,0.2020498995
2025-08-15,IWM,0.1987156214
2025-08-18,IWM,0.1968440334
2025-08-19,IWM,0.1984726473
2025-08-20,IWM,0.1972832471
2025-08-21,IWM,0.1900817824
2025-08-22,IWM,0.2269836417
2025-08-25,IWM,0.2312932076
2025-08-26,IWM,0.2320938679
2025-08-27,IWM,0.2304930643
2025-08-28,IWM,0.2287931728
2025-08-29,IWM,0.2257085527
2025-09-02,IWM,0.2113305407
2025-09-03,IWM,0.2011484871
2025-09-04,IWM,0.2037329989
2025-09-05,IWM,0.203079816
2025-09-08,IWM,0.2016290879
2025-09-09,IWM,0.2044137613
2025-09-10,IWM,0.2048414341
2025-09-11,IWM,0.1898883442
2025-09-12,IWM,0.1851074864
2025-09-15,IWM,0.1776818203
2025-09-16,IWM,0.1763870196
2025-09-17,IWM,0.176335753
2025-09-18,IWM,0.188519245
2025-09-19,IWM,0.1910656334
2025-09-22,IWM,0.191127039
2025-09-23,IWM,0.1425136706
2025-09-24,IWM,0.1411105755
2025-09-25,IWM,0.1446563218
2025-09-26,IWM,0.1455067756
2025-09-29,IWM,0.1455069597
2025-09-30,IWM,0.1440247723
2025-10-01,IWM,0.1418057701
2025-10-02,IWM,0.142192445
2025-10-03,IWM,0.1386196122
2025-10-06,IWM,0.1383907078
2025-10-07,IWM,0.1451971109
2025-10-08,IWM,0.1460080606
2025-10-09,IWM,0.1484544802
2025-10-10,IWM,0.1730354495
2025-10-13,IWM,0.1947138308
2025-10-14,IWM,0.1996003691
2025-10-15,IWM,0.2009845882
2025-10-16,IWM,0.2168107279
2025-10-17,IWM,0.2005005535
2025-10-20,IWM,0.2096878167
2025-10-21,IWM,0.2098734795
2025-10-22,IWM,0.2163932289
2025-10-23,IWM,0.2179454305
2025-10-24,IWM,0.2176647296
2025-10-27,IWM,0.2164616667
2025-10-28,IWM,0.217885514
2025-10-29,IWM,0.2206418378
2025-10-30,IWM,0.2228177171
2025-10-31,IWM,0.2226106921
2025-11-03,IWM,0.2215047541
2025-11-04,IWM,0.2288279535
2025-11-05,IWM,0.2319132283
2025-11-06,IWM,0.2366690539
2025-11-07,IWM,0.2368303434
2025-11-10,IWM,0.213738591
2025-11-11,IWM,0.1907589344
2025-11-12,IWM,0.1836924401
2025-11-13,IWM,0.2022428413
2025-11-14,IWM,0.1913909543
2025-11-17,IWM,0.2011494387
2025-11-18,IWM,0.1864575949
2025-11-19,IWM,0.1865447956
2025-11-20,IWM,0.1900215359
2025-11-21,IWM,0.2125014624
2025-11-24,IWM,0.2185498543
2025-11-25,IWM,0.2328338224
2025-11-26,IWM,0.2345970393
2025-11-28,IWM,0.2334714429
2025-12-01,IWM,0.2360641863
2025-12-02,IWM,0.2353356703
2025-12-03,IWM,0.2433156317
2025-12-04,IWM,0.2353768248
2025-12-05,IWM,0.2319540536
2025-12-08,IWM,0.2215437445
2025-12-09,IWM,0.2212554796
