date,ticker,ann_volatility_21d
2023-11-08,GLD,0.1478310174
2023-11-09,GLD,0.1469626849
2023-11-10,GLD,0.15051145
2023-11-13,GLD,0.1598635858
2023-11-14,GLD,0.1687799098
2023-11-15,GLD,0.1671838625
2023-11-16,GLD,0.1675236797
2023-11-17,GLD,0.1690854166
2023-11-20,GLD,0.1634535616
2023-11-21,GLD,0.1635483285
2023-11-22,GLD,0.1715341685
2023-11-23,GLD,0.1716130298
2023-11-24,GLD,0.18430195
2023-11-27,GLD,0.1747695293
2023-11-28,GLD,0.1647272876
2023-11-29,GLD,0.1632738824
2023-11-30,GLD,0.1575265528
2023-12-01,GLD,0.1574150459
2023-12-04,GLD,0.158044784
2023-12-05,GLD,0.1512345477
2023-12-06,GLD,0.1501336836
2023-12-07,GLD,0.1464531881
2023-12-08,GLD,0.1478472277
2023-12-11,GLD,0.1438493835
2023-12-12,GLD,0.1317890989
2023-12-13,GLD,0.1140533856
2023-12-14,GLD,0.1187492176
2023-12-15,GLD,0.1264110854
2023-12-18,GLD,0.1314450909
2023-12-19,GLD,0.1250291483
2023-12-20,GLD,0.1252709705
2023-12-21,GLD,0.121817727
2023-12-22,GLD,0.1211454321
2023-12-25,GLD,0.1261026365
2023-12-26,GLD,0.1264872076
2023-12-27,GLD,0.1289463264
2023-12-28,GLD,0.1288688664
2023-12-29,GLD,0.1336773872
2024-01-01,GLD,0.1340333636
2024-01-02,GLD,0.1318810166
2024-01-03,GLD,0.1326151368
2024-01-04,GLD,0.1367607054
2024-01-05,GLD,0.1446756138
2024-01-08,GLD,0.1476658594
2024-01-09,GLD,0.1516883809
2024-01-10,GLD,0.1513608647
2024-01-11,GLD,0.1515526685
2024-01-12,GLD,0.1498729564
2024-01-15,GLD,0.1425632141
2024-01-16,GLD,0.1317211006
2024-01-17,GLD,0.1361837257
2024-01-18,GLD,0.1360495101
2024-01-19,GLD,0.1428785559
2024-01-22,GLD,0.1425933788
2024-01-23,GLD,0.1185738713
2024-01-24,GLD,0.1177676941
2024-01-25,GLD,0.1323832414
2024-01-26,GLD,0.1385772258
2024-01-29,GLD,0.1441017871
2024-01-30,GLD,0.1428613587
2024-01-31,GLD,0.1537889018
2024-02-01,GLD,0.1534469432
2024-02-02,GLD,0.1509444758
2024-02-05,GLD,0.14432913
2024-02-06,GLD,0.1397817838
2024-02-07,GLD,0.1362293775
2024-02-08,GLD,0.136463308
2024-02-09,GLD,0.1393723801
2024-02-12,GLD,0.1401272882
2024-02-13,GLD,0.1383780593
2024-02-14,GLD,0.1384590724
2024-02-15,GLD,0.1330636296
2024-02-16,GLD,0.1426459214
2024-02-19,GLD,0.1440331404
2024-02-20,GLD,0.1435096005
2024-02-21,GLD,0.1435767938
2024-02-22,GLD,0.1653605603
2024-02-23,GLD,0.1559355825
2024-02-26,GLD,0.1596470486
2024-02-27,GLD,0.1498043767
2024-02-28,GLD,0.1492457081
2024-02-29,GLD,0.1446213951
2024-03-01,GLD,0.15921699
2024-03-04,GLD,0.1613776846
2024-03-05,GLD,0.1644352445
2024-03-06,GLD,0.1669122648
2024-03-07,GLD,0.1778675891
2024-03-08,GLD,0.1806320544
2024-03-11,GLD,0.1790182544
2024-03-12,GLD,0.189231441
2024-03-13,GLD,0.1895503639
2024-03-14,GLD,0.187087341
2024-03-15,GLD,0.1899574806
2024-03-18,GLD,0.19257579
2024-03-19,GLD,0.1889934566
2024-03-20,GLD,0.1890664455
2024-03-21,GLD,0.197423771
2024-03-22,GLD,0.179598009
2024-03-25,GLD,0.1872107393
2024-03-26,GLD,0.1729524451
2024-03-27,GLD,0.1707410171
2024-03-28,GLD,0.1685356196
2024-03-29,GLD,0.1720916435
2024-04-01,GLD,0.1652366835
2024-04-02,GLD,0.1609694308
2024-04-03,GLD,0.1647912263
2024-04-04,GLD,0.1638690299
2024-04-05,GLD,0.1572812182
2024-04-08,GLD,0.155421691
2024-04-09,GLD,0.1730804853
2024-04-10,GLD,0.1606570011
2024-04-11,GLD,0.1611629071
2024-04-12,GLD,0.1628203895
2024-04-15,GLD,0.1629390741
2024-04-16,GLD,0.1566587723
2024-04-17,GLD,0.157872556
2024-04-18,GLD,0.1582857559
2024-04-19,GLD,0.1466991555
2024-04-22,GLD,0.1474441228
2024-04-23,GLD,0.1394399847
2024-04-24,GLD,0.1520625048
2024-04-25,GLD,0.1513954494
2024-04-26,GLD,0.1571964273
2024-04-29,GLD,0.1556751705
2024-04-30,GLD,0.153098926
2024-05-01,GLD,0.153211325
2024-05-02,GLD,0.1484323985
2024-05-03,GLD,0.1450731075
2024-05-06,GLD,0.1614358052
2024-05-07,GLD,0.16151253
2024-05-08,GLD,0.144392375
2024-05-09,GLD,0.1451131325
2024-05-10,GLD,0.1474883513
2024-05-13,GLD,0.1448937125
2024-05-14,GLD,0.143575177
2024-05-15,GLD,0.1416150281
2024-05-16,GLD,0.139335579
2024-05-17,GLD,0.1403278672
2024-05-20,GLD,0.1397431387
2024-05-21,GLD,0.1358626336
2024-05-22,GLD,0.1331249248
2024-05-23,GLD,0.112001851
2024-05-24,GLD,0.1125136163
2024-05-27,GLD,0.1135428688
2024-05-28,GLD,0.1073402436
2024-05-29,GLD,0.1046587273
2024-05-30,GLD,0.1047323801
2024-05-31,GLD,0.1145292456
2024-06-03,GLD,0.1103675717
2024-06-04,GLD,0.0953864735
2024-06-05,GLD,0.095303322
2024-06-06,GLD,0.1030087147
2024-06-07,GLD,0.1058126861
2024-06-10,GLD,0.1287619505
2024-06-11,GLD,0.131991544
2024-06-12,GLD,0.1319450124
2024-06-13,GLD,0.1282675083
2024-06-14,GLD,0.1276618216
2024-06-17,GLD,0.1291366322
2024-06-18,GLD,0.1282340541
2024-06-19,GLD,0.1311605342
2024-06-20,GLD,0.138123499
2024-06-21,GLD,0.1443208861
2024-06-24,GLD,0.1598290339
2024-06-25,GLD,0.1519351831
2024-06-26,GLD,0.1523723843
2024-06-27,GLD,0.1529145992
2024-06-28,GLD,0.1541584452
2024-07-01,GLD,0.1556962731
2024-07-02,GLD,0.1483916462
2024-07-03,GLD,0.1510951763
2024-07-04,GLD,0.1498261169
2024-07-05,GLD,0.1469980001
2024-07-08,GLD,0.1347395272
2024-07-09,GLD,0.1276676902
2024-07-10,GLD,0.127219441
2024-07-11,GLD,0.126415378
2024-07-12,GLD,0.1273460984
2024-07-15,GLD,0.1287876965
2024-07-16,GLD,0.1317444055
2024-07-17,GLD,0.1422389973
2024-07-18,GLD,0.1473403672
2024-07-19,GLD,0.1499572632
2024-07-22,GLD,0.147453792
2024-07-23,GLD,0.1361328948
2024-07-24,GLD,0.1357209032
2024-07-25,GLD,0.1385332985
2024-07-26,GLD,0.1413528641
2024-07-29,GLD,0.1394279254
2024-07-30,GLD,0.1408659062
2024-07-31,GLD,0.1430401076
2024-08-01,GLD,0.1495146104
2024-08-02,GLD,0.1506457479
2024-08-05,GLD,0.1322587969
2024-08-06,GLD,0.1326474956
2024-08-07,GLD,0.1421959692
2024-08-08,GLD,0.1416914828
2024-08-09,GLD,0.1443521219
2024-08-12,GLD,0.1424093085
2024-08-13,GLD,0.1344930215
2024-08-14,GLD,0.1295245874
2024-08-15,GLD,0.1239783323
2024-08-16,GLD,0.1232912858
2024-08-19,GLD,0.1144810468
2024-08-20,GLD,0.1203909101
2024-08-21,GLD,0.1253024933
2024-08-22,GLD,0.1279989607
2024-08-23,GLD,0.1263573948
2024-08-26,GLD,0.1306198909
2024-08-27,GLD,0.138935825
2024-08-28,GLD,0.14090647
2024-08-29,GLD,0.1418095727
2024-08-30,GLD,0.1388671432
2024-09-02,GLD,0.1385264554
2024-09-03,GLD,0.1412015036
2024-09-04,GLD,0.1410836676
2024-09-05,GLD,0.1327043832
2024-09-06,GLD,0.1330370784
2024-09-09,GLD,0.1391761685
2024-09-10,GLD,0.1395174567
2024-09-11,GLD,0.1387225683
2024-09-12,GLD,0.1349354947
2024-09-13,GLD,0.137374141
2024-09-16,GLD,0.133772753
2024-09-17,GLD,0.1334341462
2024-09-18,GLD,0.1313651245
2024-09-19,GLD,0.1301011757
2024-09-20,GLD,0.1287877537
2024-09-23,GLD,0.1288442321
2024-09-24,GLD,0.1257585587
2024-09-25,GLD,0.115846054
2024-09-26,GLD,0.1125491623
2024-09-27,GLD,0.1112124387
2024-09-30,GLD,0.1295056847
2024-10-01,GLD,0.128221123
2024-10-02,GLD,0.1237282287
2024-10-03,GLD,0.1264035087
2024-10-04,GLD,0.1272563944
2024-10-07,GLD,0.1285137183
2024-10-08,GLD,0.11715325
2024-10-09,GLD,0.1196841472
2024-10-10,GLD,0.1221614886
2024-10-11,GLD,0.1392662992
2024-10-14,GLD,0.136678792
2024-10-15,GLD,0.1357378436
2024-10-16,GLD,0.1376265265
2024-10-17,GLD,0.1339223612
2024-10-18,GLD,0.1362683036
2024-10-21,GLD,0.1428941751
2024-10-22,GLD,0.1421253104
2024-10-23,GLD,0.1607855513
2024-10-24,GLD,0.1617795029
2024-10-25,GLD,0.1637168443
2024-10-28,GLD,0.1640799275
2024-10-29,GLD,0.1590567896
2024-10-30,GLD,0.1625548468
2024-10-31,GLD,0.1648543336
2024-11-01,GLD,0.1644635321
2024-11-04,GLD,0.1656156905
2024-11-05,GLD,0.1752258565
2024-11-06,GLD,0.1751921748
2024-11-07,GLD,0.1735171271
2024-11-08,GLD,0.1721566142
2024-11-11,GLD,0.1605756912
2024-11-12,GLD,0.1635338215
2024-11-13,GLD,0.1628851161
2024-11-14,GLD,0.1716247611
2024-11-15,GLD,0.1702785041
2024-11-18,GLD,0.1654605134
2024-11-19,GLD,0.1538973062
2024-11-20,GLD,0.1584096311
2024-11-21,GLD,0.1448088932
2024-11-22,GLD,0.1455494287
2024-11-25,GLD,0.1445280936
2024-11-26,GLD,0.14237423
2024-11-27,GLD,0.1262592327
2024-11-28,GLD,0.1476289019
2024-11-29,GLD,0.1473938163
2024-12-02,GLD,0.1460614743
2024-12-03,GLD,0.142891589
2024-12-04,GLD,0.13417201
2024-12-05,GLD,0.1378163891
2024-12-06,GLD,0.1500843703
2024-12-09,GLD,0.1432891622
2024-12-10,GLD,0.1645829143
2024-12-11,GLD,0.1563689214
2024-12-12,GLD,0.1573486399
2024-12-13,GLD,0.1434630759
2024-12-16,GLD,0.1434635836
2024-12-17,GLD,0.1435189192
2024-12-18,GLD,0.1416029119
2024-12-19,GLD,0.1264101961
2024-12-20,GLD,0.1269638699
2024-12-23,GLD,0.1358000905
2024-12-24,GLD,0.1347512917
2024-12-25,GLD,0.1352383231
2024-12-26,GLD,0.1506301728
2024-12-27,GLD,0.1421151417
2024-12-30,GLD,0.1424964161
2024-12-31,GLD,0.1408464668
2025-01-01,GLD,0.1414070694
2025-01-02,GLD,0.1346430145
2025-01-03,GLD,0.1358888092
2025-01-06,GLD,0.1320497905
2025-01-07,GLD,0.1421044582
2025-01-08,GLD,0.1280874643
2025-01-09,GLD,0.1391068877
2025-01-10,GLD,0.1383774786
2025-01-13,GLD,0.138753825
2025-01-14,GLD,0.1399712342
2025-01-15,GLD,0.1442692317
2025-01-16,GLD,0.1441081172
2025-01-17,GLD,0.1450607743
2025-01-20,GLD,0.1437763953
2025-01-21,GLD,0.1151174774
2025-01-22,GLD,0.1098164563
2025-01-23,GLD,0.125494879
2025-01-24,GLD,0.114500122
2025-01-27,GLD,0.1182545375
2025-01-28,GLD,0.1209207226
2025-01-29,GLD,0.1222995934
2025-01-30,GLD,0.1136537905
2025-01-31,GLD,0.1140584809
2025-02-03,GLD,0.1212235244
2025-02-04,GLD,0.1236622313
2025-02-05,GLD,0.1222425252
2025-02-06,GLD,0.121963385
2025-02-07,GLD,0.117340806
2025-02-10,GLD,0.1197231209
2025-02-11,GLD,0.1152906526
2025-02-12,GLD,0.1174970734
2025-02-13,GLD,0.1154920783
2025-02-14,GLD,0.1250582922
2025-02-17,GLD,0.1352686575
2025-02-18,GLD,0.1356152922
2025-02-19,GLD,0.1405090899
2025-02-20,GLD,0.141053427
2025-02-21,GLD,0.1245703491
2025-02-24,GLD,0.1202950672
2025-02-25,GLD,0.111292157
2025-02-26,GLD,0.1108218107
2025-02-27,GLD,0.1327643603
2025-02-28,GLD,0.1326236471
2025-03-03,GLD,0.1316735118
2025-03-04,GLD,0.1333427594
2025-03-05,GLD,0.1452970189
2025-03-06,GLD,0.1447907716
2025-03-07,GLD,0.158180084
2025-03-10,GLD,0.1594904201
2025-03-11,GLD,0.1571285613
2025-03-12,GLD,0.1564912022
2025-03-13,GLD,0.1530287208
2025-03-14,GLD,0.154270564
2025-03-17,GLD,0.1515477825
2025-03-18,GLD,0.1611489859
2025-03-19,GLD,0.162174077
2025-03-20,GLD,0.1585805204
2025-03-21,GLD,0.1605553127
2025-03-24,GLD,0.1602850621
2025-03-25,GLD,0.1606878513
2025-03-26,GLD,0.1629995441
2025-03-27,GLD,0.1632162936
2025-03-28,GLD,0.1484285625
2025-03-31,GLD,0.1483971414
2025-04-01,GLD,0.1488479589
2025-04-02,GLD,0.1458640996
2025-04-03,GLD,0.130092236
2025-04-04,GLD,0.1321336429
2025-04-07,GLD,0.1139216235
2025-04-08,GLD,0.1141875226
2025-04-09,GLD,0.1153213252
2025-04-10,GLD,0.1180141663
2025-04-11,GLD,0.1287927385
2025-04-14,GLD,0.1314581047
2025-04-15,GLD,0.1324090556
2025-04-16,GLD,0.1182043951
2025-04-17,GLD,0.1171205784
2025-04-18,GLD,0.1171035758
2025-04-21,GLD,0.1164231879
2025-04-22,GLD,0.1163957124
2025-04-23,GLD,0.1185962054
2025-04-24,GLD,0.1197737896
2025-04-25,GLD,0.1492178176
2025-04-28,GLD,0.1494476748
2025-04-29,GLD,0.1489910397
2025-04-30,GLD,0.1569469379
2025-05-01,GLD,0.1628627276
2025-05-02,GLD,0.1669337833
2025-05-05,GLD,0.1666869134
2025-05-06,GLD,0.1640976649
2025-05-07,GLD,0.1688529904
2025-05-08,GLD,0.1706312948
2025-05-09,GLD,0.1599692941
2025-05-12,GLD,0.157087516
2025-05-13,GLD,0.151113582
2025-05-14,GLD,0.1505057407
2025-05-15,GLD,0.152268323
2025-05-16,GLD,0.1551075435
2025-05-19,GLD,0.1549258599
2025-05-20,GLD,0.1457474472
2025-05-21,GLD,0.1459983041
2025-05-22,GLD,0.1469681813
2025-05-23,GLD,0.1627360054
2025-05-26,GLD,0.1414953842
2025-05-27,GLD,0.1460499736
2025-05-28,GLD,0.147386186
2025-05-29,GLD,0.1398959904
2025-05-30,GLD,0.1332541791
2025-06-02,GLD,0.1273970516
2025-06-03,GLD,0.1292464971
2025-06-04,GLD,0.1244750287
2025-06-05,GLD,0.1180716095
2025-06-06,GLD,0.1041449381
2025-06-09,GLD,0.1123898557
2025-06-10,GLD,0.1126093341
2025-06-11,GLD,0.1132172417
2025-06-12,GLD,0.1194381571
2025-06-13,GLD,0.1175663843
2025-06-16,GLD,0.1157663439
2025-06-17,GLD,0.1152833105
2025-06-18,GLD,0.1190206938
2025-06-19,GLD,0.1198585042
2025-06-20,GLD,0.12562358
2025-06-23,GLD,0.1072820345
2025-06-24,GLD,0.1098801608
2025-06-25,GLD,0.1030255534
2025-06-26,GLD,0.1037439821
2025-06-27,GLD,0.0955601543
2025-06-30,GLD,0.09597293
2025-07-01,GLD,0.0964118647
2025-07-02,GLD,0.0947565684
2025-07-03,GLD,0.1043047872
2025-07-04,GLD,0.1305068701
2025-07-07,GLD,0.1317381561
2025-07-08,GLD,0.1269352894
2025-07-09,GLD,0.1268814175
2025-07-10,GLD,0.1257508401
2025-07-11,GLD,0.1166184992
2025-07-14,GLD,0.1168719161
2025-07-15,GLD,0.13628299
2025-07-16,GLD,0.1363287147
2025-07-17,GLD,0.1353502495
2025-07-18,GLD,0.1358772761
2025-07-21,GLD,0.1313360248
2025-07-22,GLD,0.1341442524
2025-07-23,GLD,0.1330072719
2025-07-24,GLD,0.1339037082
2025-07-25,GLD,0.1324278444
2025-07-28,GLD,0.132434009
2025-07-29,GLD,0.1412953358
2025-07-30,GLD,0.1412856631
2025-07-31,GLD,0.1418518337
2025-08-01,GLD,0.1363915786
2025-08-04,GLD,0.1080379763
2025-08-05,GLD,0.1133551136
2025-08-06,GLD,0.1132373601
2025-08-07,GLD,0.1329188453
2025-08-08,GLD,0.1408355279
2025-08-11,GLD,0.1523182993
2025-08-12,GLD,0.154236934
2025-08-13,GLD,0.1369605005
2025-08-14,GLD,0.1364974366
2025-08-15,GLD,0.1594565213
2025-08-18,GLD,0.1590635239
2025-08-19,GLD,0.1583381081
2025-08-20,GLD,0.1655416409
2025-08-21,GLD,0.1754868008
2025-08-22,GLD,0.1804329894
2025-08-25,GLD,0.1811426618
2025-08-26,GLD,0.1809785817
2025-08-27,GLD,0.1759232592
2025-08-28,GLD,0.1758827595
2025-08-29,GLD,0.1760313236
2025-09-01,GLD,0.1808367682
2025-09-02,GLD,0.1798291818
2025-09-03,GLD,0.1764289202
2025-09-04,GLD,0.1799076784
2025-09-05,GLD,0.1723400342
2025-09-08,GLD,0.17274573
2025-09-09,GLD,0.1637851317
2025-09-10,GLD,0.168767976
2025-09-11,GLD,0.1656511174
2025-09-12,GLD,0.165040282
2025-09-15,GLD,0.1433616292
2025-09-16,GLD,0.1433708728
2025-09-17,GLD,0.1537612554
2025-09-18,GLD,0.1457037835
2025-09-19,GLD,0.1372922024
2025-09-22,GLD,0.1300829474
2025-09-23,GLD,0.1311500675
2025-09-24,GLD,0.1317348761
2025-09-25,GLD,0.1356636608
2025-09-26,GLD,0.1383248828
2025-09-29,GLD,0.1384384612
2025-09-30,GLD,0.1309560316
2025-10-01,GLD,0.1291114745
2025-10-02,GLD,0.1297087188
2025-10-03,GLD,0.1233409166
2025-10-06,GLD,0.1189559441
2025-10-07,GLD,0.1172541425
2025-10-08,GLD,0.1154758511
2025-10-09,GLD,0.1177234345
2025-10-10,GLD,0.1459370851
2025-10-13,GLD,0.1454163743
2025-10-14,GLD,0.149020975
2025-10-15,GLD,0.1510542428
2025-10-16,GLD,0.1434687926
2025-10-17,GLD,0.1405963453
2025-10-20,GLD,0.1537832071
2025-10-21,GLD,0.1642720197
2025-10-22,GLD,0.1675941705
2025-10-23,GLD,0.1699318681
2025-10-24,GLD,0.1662035889
2025-10-27,GLD,0.2048657034
2025-10-28,GLD,0.2052318715
2025-10-29,GLD,0.2045703735
2025-10-30,GLD,0.2055408816
2025-10-31,GLD,0.2096953648
2025-11-03,GLD,0.2090965494
2025-11-04,GLD,0.211162195
2025-11-05,GLD,0.20761235
2025-11-06,GLD,0.2076220344
2025-11-07,GLD,0.2026972223
2025-11-10,GLD,0.1906193517
2025-11-11,GLD,0.1921908576
2025-11-12,GLD,0.1872039567
2025-11-13,GLD,0.1872440922
2025-11-14,GLD,0.1849918814
2025-11-17,GLD,0.1871358275
2025-11-18,GLD,0.1781151254
2025-11-19,GLD,0.1695417788
2025-11-20,GLD,0.1662531741
2025-11-21,GLD,0.1626090201
2025-11-24,GLD,0.1631604302
2025-11-25,GLD,0.1125826659
2025-11-26,GLD,0.1112655851
2025-11-27,GLD,0.1231418258
2025-11-28,GLD,0.1218073262
2025-12-01,GLD,0.1186451757
2025-12-02,GLD,0.1335645909
2025-12-03,GLD,0.1208017211
2025-12-04,GLD,0.1213769749
2025-12-05,GLD,0.1235142573
2025-12-08,GLD,0.1241797594
2025-12-09,GLD,0.1281552197
2025-12-10,GLD,0.1247192021
2025-12-11,GLD,0.1307847687
2025-12-12,GLD,0.15312679
2025-12-15,GLD,0.1548902904
2025-12-16,GLD,0.158354562
2025-12-17,GLD,0.1559125647
2025-12-18,GLD,0.1559147688
2025-12-19,GLD,0.1534121679
2025-12-22,GLD,0.1528357229
2025-12-23,GLD,0.1517269109
2025-12-24,GLD,0.1496090921
2025-12-25,GLD,0.1499519096
2025-12-26,GLD,0.1476232478
2025-12-29,GLD,0.1477537013
2025-12-30,GLD,0.1491672793
2025-12-31,GLD,0.1392931516
2026-01-01,GLD,0.137388755
2026-01-02,GLD,0.1354566305
2026-01-05,GLD,0.167247744
2026-01-06,GLD,0.1641963161
2026-01-07,GLD,0.1481793592
2026-01-08,GLD,0.1493936455
2026-01-09,GLD,0.1505981787
2026-01-12,GLD,0.1499844868
2026-01-13,GLD,0.1540017517
2026-01-14,GLD,0.1519079011
2026-01-15,GLD,0.1531668834
2026-01-16,GLD,0.1534472351
2026-01-19,GLD,0.1532865811
2026-01-20,GLD,0.160181755
2026-01-21,GLD,0.1612444611
2026-01-22,GLD,0.1681801514
2026-01-23,GLD,0.1689149147
2026-01-26,GLD,0.1662279573
2026-01-27,GLD,0.1659238692
2026-01-28,GLD,0.1621052441
2026-01-29,GLD,0.1581082488
2026-01-30,GLD,0.1604367283
2026-02-02,GLD,0.1564430858
2026-02-03,GLD,0.1092656685
2026-02-04,GLD,0.1037408025
2026-02-05,GLD,0.102270442
2026-02-06,GLD,0.1155854582
2026-02-09,GLD,0.1168869097
2026-02-10,GLD,0.1116422166
2026-02-11,GLD,0.1169036396
2026-02-12,GLD,0.1144479917
2026-02-13,GLD,0.1168385086
2026-02-16,GLD,0.1154214825
2026-02-17,GLD,0.1215025834
2026-02-18,GLD,0.1185627887
2026-02-19,GLD,0.122104674
2026-02-20,GLD,0.1193213678
2026-02-23,GLD,0.119320783
2026-02-24,GLD,0.1219956137
2026-02-25,GLD,0.1365171068
2026-02-26,GLD,0.1406396566
2026-02-27,GLD,0.1455055887
2026-03-02,GLD,0.143391027
2026-03-03,GLD,0.1439578457
2026-03-04,GLD,0.1429703546
2026-03-05,GLD,0.1429471973
2026-03-06,GLD,0.1439866265
2026-03-09,GLD,0.1431144196
2026-03-10,GLD,0.1423798923
2026-03-11,GLD,0.1463491695
2026-03-12,GLD,0.144318756
2026-03-13,GLD,0.143218474
2026-03-16,GLD,0.1412023304
2026-03-17,GLD,0.1386070839
2026-03-18,GLD,0.1316026596
2026-03-19,GLD,0.1419224623
2026-03-20,GLD,0.1355302255
2026-03-23,GLD,0.147443426
2026-03-24,GLD,0.146240353
2026-03-25,GLD,0.1537307675
2026-03-26,GLD,0.1475745076
2026-03-27,GLD,0.1449344648
2026-03-30,GLD,0.1418416866
2026-03-31,GLD,0.1427541822
2026-04-01,GLD,0.1440052443
2026-04-02,GLD,0.1467453972
2026-04-03,GLD,0.1443315945
2026-04-06,GLD,0.1418733296
2026-04-07,GLD,0.1353103543
2026-04-08,GLD,0.1357745677
2026-04-09,GLD,0.1313660767
2026-04-10,GLD,0.1273954346
2026-04-13,GLD,0.1333287781
2026-04-14,GLD,0.13924922
2026-04-15,GLD,0.1389599047
2026-04-16,GLD,0.1415089649
2026-04-17,GLD,0.1295219524
2026-04-20,GLD,0.1303777253
2026-04-21,GLD,0.1047083829
2026-04-22,GLD,0.1050970831
2026-04-23,GLD,0.0925411339
2026-04-24,GLD,0.0938219844
2026-04-27,GLD,0.0942535728
2026-04-28,GLD,0.0937454914
2026-04-29,GLD,0.0933566519
2026-04-30,GLD,0.0990095324
2026-05-01,GLD,0.0949997743
2026-05-04,GLD,0.094910406
2026-05-05,GLD,0.0939175727
2026-05-06,GLD,0.0952481344
2026-05-07,GLD,0.0961483094
2026-05-08,GLD,0.0941965558
2026-05-11,GLD,0.1013911005
2026-05-12,GLD,0.1007710604
2026-05-13,GLD,0.1017042442
2026-05-14,GLD,0.110735028
2026-05-15,GLD,0.109086096
2026-05-18,GLD,0.1123534304
2026-05-19,GLD,0.1134770766
2026-05-20,GLD,0.1145328689
2026-05-21,GLD,0.1137092297
2026-05-22,GLD,0.11461843
2026-05-25,GLD,0.1131918586
2026-05-26,GLD,0.1138108887
2026-05-27,GLD,0.1125580635
2026-05-28,GLD,0.1141639359
2026-05-29,GLD,0.11388006
2026-06-01,GLD,0.125505625
2026-06-02,GLD,0.1256109695
2026-06-03,GLD,0.1242592714
2026-06-04,GLD,0.1236228263
2026-06-05,GLD,0.1221237825
2026-06-08,GLD,0.1316658773
2026-06-09,GLD,0.1264875747
2026-06-10,GLD,0.1200302055
2026-06-11,GLD,0.1137554354
2026-06-12,GLD,0.106386247
2026-06-15,GLD,0.1045123149
2026-06-16,GLD,0.1084962281
2026-06-17,GLD,0.1079375273
2026-06-18,GLD,0.1182416117
2026-06-19,GLD,0.1184044632
2026-06-22,GLD,0.1165830775
2026-06-23,GLD,0.1190487401
2026-06-24,GLD,0.117924274
2026-06-25,GLD,0.1177582981
2026-06-26,GLD,0.1231923122
2026-06-29,GLD,0.1565066286
2026-06-30,GLD,0.1438686511
2026-07-01,GLD,0.1450608438
2026-07-02,GLD,0.1449691913
2026-07-03,GLD,0.1456614138
2021-10-05,IWM,0.1866596028
2021-10-06,IWM,0.1810561003
2021-10-07,IWM,0.1784284671
2021-10-08,IWM,0.1934641128
2021-10-11,IWM,0.1863197799
2021-10-12,IWM,0.1948508558
2021-10-13,IWM,0.194695931
2021-10-14,IWM,0.1951580542
2021-10-15,IWM,0.1840165137
2021-10-18,IWM,0.1810549115
2021-10-19,IWM,0.1734614593
2021-10-20,IWM,0.1940596295
2021-10-21,IWM,0.1903589486
2021-10-22,IWM,0.1903302108
2021-10-25,IWM,0.1913151952
2021-10-26,IWM,0.1916465712
2021-10-27,IWM,0.1847268689
2021-10-28,IWM,0.1855889662
2021-10-29,IWM,0.2050516299
2021-11-01,IWM,0.2229223037
2021-11-02,IWM,0.2213405367
2021-11-03,IWM,0.2210506441
2021-11-04,IWM,0.2332384062
2021-11-05,IWM,0.2349841855
2021-11-08,IWM,0.229723281
2021-11-09,IWM,0.2524184241
2021-11-10,IWM,0.247687227
2021-11-11,IWM,0.2631657343
2021-11-12,IWM,0.2659836039
2021-11-15,IWM,0.2651442214
2021-11-16,IWM,0.2637769904
2021-11-17,IWM,0.2638036481
2021-11-18,IWM,0.2534442627
2021-11-19,IWM,0.2533936788
2021-11-22,IWM,0.2542057424
2021-11-23,IWM,0.2545595363
2021-11-24,IWM,0.2523774393
2021-11-25,IWM,0.2625272006
2021-11-26,IWM,0.2691410233
2021-11-29,IWM,0.2493031164
2021-11-30,IWM,0.2380523008
2021-12-01,IWM,0.2359659767
2021-12-02,IWM,0.2350974908
2021-12-03,IWM,0.218478106
2021-12-06,IWM,0.2249913793
2021-12-07,IWM,0.2098103348
2021-12-08,IWM,0.187342086
2021-12-09,IWM,0.1851633762
2021-12-10,IWM,0.1702418832
2021-12-13,IWM,0.163284897
2021-12-14,IWM,0.1967247711
2021-12-15,IWM,0.1913634848
2021-12-16,IWM,0.1895047921
2021-12-17,IWM,0.1929095378
2021-12-20,IWM,0.193818453
2021-12-21,IWM,0.1947280204
2021-12-22,IWM,0.1978047119
2021-12-23,IWM,0.1967766878
2021-12-24,IWM,0.1859519055
2021-12-27,IWM,0.1887406974
2021-12-28,IWM,0.1898047649
2021-12-29,IWM,0.1852821788
2021-12-30,IWM,0.1845186337
2021-12-31,IWM,0.1874264184
2022-01-03,IWM,0.1860778701
2022-01-04,IWM,0.1807119229
2022-01-05,IWM,0.1796271786
2022-01-06,IWM,0.1810075197
2022-01-07,IWM,0.1808589063
2022-01-10,IWM,0.1911072807
2022-01-11,IWM,0.188344723
2022-01-12,IWM,0.1634250347
2022-01-13,IWM,0.164162745
2022-01-14,IWM,0.1720283699
2022-01-17,IWM,0.1711795073
2022-01-18,IWM,0.1703965209
2022-01-19,IWM,0.1716407823
2022-01-20,IWM,0.1639025383
2022-01-21,IWM,0.1654103853
2022-01-24,IWM,0.1790154087
2022-01-25,IWM,0.1762159653
2022-01-26,IWM,0.1777641915
2022-01-27,IWM,0.1832200434
2022-01-28,IWM,0.1746102698
2022-01-31,IWM,0.1681051499
2022-02-01,IWM,0.1670671549
2022-02-02,IWM,0.1811181409
2022-02-03,IWM,0.1833604067
2022-02-04,IWM,0.1972057603
